Date,South Influent Flow,Vista Guage Level (feet),Vista Gauge Elevation (feet),Vista Gauge Predicted Max Level (feet),Vista Gauge Predicted Max Elevation (feet),South Manhole Level (feet),Flow1 (cfs),Flow2 (cfs),Flow3 (cfs),PRCP (Inches),SNOW (Inches),SNWD (Inches)
12/8/23,13.28,4.411213143,4375.311145,4.468457569,4375.268231,8.261953353,440,38.8,521,0,0,0
12/9/23,12.53,4.361594477,4375.261473,4.368457664,4375.299805,9.375227696,423,36.1,502,0,0,0
12/10/23,13.27,4.376655117,4375.276553,4.400000095,4375.299805,10.00831374,431,35.7,508,0,0,0
12/11/23,15.11,4.393431521,4375.293355,4.400000095,4375.299805,8.069034586,430,36.2,514,0,0,0
12/12/23,11.95,4.386013842,4375.28594,4.400000095,4375.299805,8.478061415,431,35.8,511,0,0,0
12/13/23,13.48,4.379150765,4375.279068,4.400000095,4375.410658,9.051261748,428,37.1,509,0,0,0
12/14/23,14.09,4.40807619,4375.308047,4.510745224,4375.634638,7.430943763,432,35.7,520,0,0,0
12/15/23,12.45,4.376104343,4375.276011,4.734835453,4376.164175,7.559792012,426,35.4,507,0,0,0
12/16/23,13.07,4.363119593,4375.263013,5.2643479,4376.231107,8.254134728,422,35.8,503,0,0,0
12/17/23,13.94,4.412928908,4375.312866,5.331369312,4376.199707,7.515575183,439,35.9,525,0,0,0
12/18/23,12.79,4.672131702,4375.572048,5.300000191,4376.196003,8.571386822,495,62.2,610,0.33,0,0
12/19/23,14.30,4.954263461,4375.854136,5.29618726,4375.99183,8.606445677,583,75.3,701,0.05,0,0
12/20/23,12.54,4.854337971,4375.754248,5.092027827,4375.594166,8.267455424,555,57.8,667,0,0,0
12/21/23,12.18,4.550017415,4375.449834,4.694250859,4375.376332,9.313795694,466,46.8,576,0,0,0
12/22/23,13.58,4.48325823,4375.383163,4.47642981,4375.378044,9.567636253,448,41.9,549,0,0,0
12/23/23,13.63,4.406793751,4375.306707,4.478162932,4375.299805,8.51734734,425,39.9,519,0,0,0
12/24/23,13.23,4.393102255,4375.293003,4.400000095,4375.36538,7.585248571,421,37.2,514,0,0,0
12/25/23,12.10,4.400000014,4375.299888,4.465511298,4375.376505,6.996425461,427,36.6,517,0,0,0
12/26/23,11.71,4.389618707,4375.289531,4.47660312,4375.332789,8.693508131,426,36,513,0,0,0
12/27/23,14.25,4.417434984,4375.317363,4.432928984,4375.369543,9.034675295,433,36.5,524,0,0,0
12/28/23,12.83,4.401837057,4375.301771,4.469670739,4375.399902,8.811048202,429,36.2,517,0,0,0
12/29/23,13.83,4.399688012,4375.299621,4.5,4375.332419,8.520671181,426,36.7,517,0,0,0
12/30/23,13.07,4.394350097,4375.294241,4.432582387,4375.276928,7.950576219,422,39.4,514,0.02,0,0
12/31/23,13.51,4.377071008,4375.277024,4.377123145,4375.299805,8.877219007,414,42.2,507,0,0,0
1/1/24,13.62,4.310641289,4375.210502,4.400000095,4375.233536,8.35072212,386,41.2,477,0,0,0
1/2/24,13.00,4.162252989,4375.0622,4.333795652,4375.134452,8.47448706,339,39.7,410,0.01,0,0
1/3/24,12.33,4.153934129,4375.05385,4.234488676,4375.087781,8.884309402,340,41,406,0,0,0
1/4/24,13.75,4.197850917,4375.097791,4.187694795,4375.065575,9.67146557,354,40.3,431,0,0,0
1/5/24,13.15,4.212131638,4375.112113,4.165511107,4375.100098,7.572380306,352,39.5,433,0,0,0
1/6/24,12.82,4.190987789,4375.090972,4.199999809,4375.100098,7.575383325,350,38.7,423,0.11,1.8,0
1/7/24,12.88,4.18180236,4375.081773,4.199999809,4375.037819,7.94540782,353,37.7,420,0,0,1.2
1/8/24,13.23,4.207036361,4375.106973,4.137781498,4375.116826,6.991535867,369,33.8,431,0,0,1.2
1/9/24,12.92,4.26435762,4375.16428,4.216984461,4375.162698,7.594219717,384,36.8,458,0,0,0
1/10/24,12.94,4.235944564,4375.135823,4.262847273,4375.240822,6.331464662,373,42.4,452,0.85,6.4,0
1/11/24,11.20,4.249289435,4375.149185,4.341074675,4375.279855,8.375820195,373,42.3,451,0,0,5.9
1/12/24,13.48,4.206932379,4375.106866,4.380069438,4375.240648,8.726118794,364,39.8,431,0,0,5.1
1/13/24,13.29,4.334263445,4375.234152,4.340901365,4375.327388,9.059198023,394,47.8,489,0,0,3.1
1/14/24,13.82,4.487105651,4375.387078,4.427556395,4375.327561,10.34732625,411,72.3,551,0,0,0
1/15/24,14.91,4.355944552,4375.255836,4.427729705,4375.281069,8.630891369,383,56.9,499,0,0,0
1/16/24,11.70,4.27946281,4375.179291,4.381282609,4375.235097,8.985333057,373,46.2,465,0.03,0,0
1/17/24,14.96,4.293830225,4375.193662,4.335355443,4375.199707,6.495735103,382,45.9,472,0,0,0
1/18/24,11.74,4.307400378,4375.207271,4.300000191,4375.374748,7.458600974,386,43.6,479,0,0,0
1/19/24,13.12,4.222963547,4375.122925,4.474870041,4375.333633,8.435029125,355,41.9,438,0,0,0
1/20/24,12.59,4.196672407,4375.096613,4.433795557,4375.199707,9.185873748,344,41.3,426,0,0,0
1/21/24,13.46,4.234696673,4375.134634,4.300000191,4375.311443,9.642547245,359,41.2,444,0,0,0
1/22/24,13.43,4.277781612,4375.177701,4.411611855,4375.293906,9.412535715,374,42,464,0.1,0,0
1/23/24,13.45,4.296204561,4375.19605,4.394107553,4375.195736,9.136603171,378,46,473,0,0,0
1/24/24,12.98,4.189774635,4375.089741,4.29601404,4375.100098,7.948885791,349,42.1,429,0,0,0
1/25/24,11.84,4.168145534,4375.068095,4.199999809,4375.064721,10.41818791,344,40.6,413,0,0,0
1/26/24,14.26,4.174280706,4375.074241,4.164644544,4375.090903,8.874415234,347,39.2,416,0,0,0
1/27/24,12.25,4.177452309,4375.077386,4.190814376,4375.100098,8.922330611,347,38.1,417,0,0,0
1/28/24,13.48,4.155927204,4375.055835,4.199999809,4375.345445,9.301979972,339,36.9,407,0,0,0
1/29/24,13.83,4.166360466,4375.066283,4.445407147,4375.375095,9.640538761,344,37.5,412,0,0,0
1/30/24,13.68,4.165927153,4375.065888,4.475216661,4375.233709,9.111881435,345,38.8,412,0,0,0
1/31/24,13.10,4.144263408,4375.04419,4.333968962,4375.15862,7.849722972,333,38.9,402,0,0,0
2/1/24,12.34,4.164072753,4375.064013,4.2587522,4375.100098,9.03955247,342,44.7,412,0.08,0,0
2/2/24,14.05,4.222738249,4375.122694,4.199999809,4375.089689,9.124022866,357,44.1,438,0,0,0
2/3/24,12.89,4.129532055,4375.029442,4.189601206,4375.036604,9.757451663,333,40.9,402,0,0,0
2/4/24,13.70,4.158197526,4375.058149,4.136568327,4375,9.829375544,331,43.2,409,0.66,8.5,0
2/5/24,15.30,4.472218361,4375.37213,4.099999905,4375.254195,10.99738005,383,84.7,543,0.12,0,5.9
2/6/24,15.14,4.374303171,4375.27417,4.354246055,4375.299456,10.42892279,352,82.2,503,0.01,0,0
2/7/24,14.38,4.211334445,4375.111282,4.399651664,4375.137732,9.924093746,334,56.8,432,0,0,0
2/8/24,13.69,4.142513007,4375.042406,4.237781583,4375.059503,10.41872963,321,49.6,401,0,0,0
2/9/24,14.92,4.136412483,4375.036311,4.159445255,4375.061065,10.23253497,324,45,399,0,0,0
2/10/24,13.64,4.12953208,4375.029416,4.161005046,4375.004857,9.659665988,325,42.8,396,0,0,0
2/11/24,14.26,4.139982637,4375.039918,4.104852586,4375,10.18734858,327,41.2,400,0,0,0
2/12/24,14.12,4.114298094,4375.014207,4.099999905,4375.066963,9.435825156,323,41.9,390,0,0,0
2/13/24,14.85,4.105511282,4375.005396,4.166897588,4375.100098,9.613450668,312,46.1,385,0,0,0
2/14/24,13.35,4.133066217,4375.032953,4.199999809,4375.229525,8.014554567,327,43,399,0.03,0,0
2/15/24,13.30,4.209130354,4375.109115,4.329616719,4375.404777,10.08116718,348,51.7,433,0,0,0
2/16/24,13.94,4.176845662,4375.076842,4.504869561,4375.669872,9.767220475,336,46.3,416,0,0,0
2/17/24,13.98,4.136481787,4375.0364,4.770017378,4376.197013,8.56696038,324,43.3,399,0.06,0,0
2/18/24,13.35,4.208093561,4375.108024,5.29722715,4376.699707,9.730833541,350,49.2,432,0,0,0
2/19/24,15.80,5.055337948,4375.955247,5.800000191,4376.479772,12.3768111,511,150,731,0.46,0,0
2/20/24,14.59,4.690259917,4375.590212,5.579896039,4375.465936,10.47498433,437,103,615,0.05,0,0
2/21/24,14.73,4.393934124,4375.293855,4.566031193,4375.213387,8.017804455,387,66.9,513,0,0,0
2/22/24,12.92,4.2183188,4375.118315,4.313518231,4375.240128,9.712767322,342,56.4,436,0,0,0
2/23/24,14.63,4.175615188,4375.075582,4.340381435,4375.191418,8.688165732,332,51.1,416,0,0,0
2/24/24,12.97,4.153708805,4375.053646,4.291507791,4375.100098,8.94641791,326,49.6,406,0,0,0
2/25/24,14.46,4.159549348,4375.059498,4.199999809,4375.163109,9.727231906,330,49.4,410,0,0,0
2/26/24,14.18,4.177019025,4375.076961,4.263258283,4375.223994,8.50235534,335,50.5,417,0,0,0
2/27/24,12.58,4.165441911,4375.065376,4.324263599,4375.222086,9.548933462,331,52.4,411,0,0,0
2/28/24,15.10,4.111057198,4375.010954,4.322357188,4375.244118,8.192610323,318,45.4,388,0,0,0
2/29/24,12.31,4.150814532,4375.050743,4.344367566,4375.364859,8.614760033,329,51.8,405,0.06,0,0
3/1/24,14.67,4.628052188,4375.52794,4.464991368,4375.500348,9.056227666,462,82.9,599,0.45,0,0
3/2/24,16.12,5.283825311,4376.183717,4.60034773,4375.721317,16.92595348,460,218,779,0.65,9.4,2
3/3/24,15.69,4.778769519,4375.67865,4.821374006,4375.643978,13.73086853,406,136,646,0.02,1.2,7.1
3/4/24,15.86,4.803726252,4375.703545,4.744020744,4375.559493,10.48493557,459,109,655,0,0,0
3/5/24,13.94,4.74575386,4375.645697,4.659618745,4375.591771,11.84011846,462,95.5,637,0,0,0
3/6/24,16.53,4.787989651,4375.687841,4.691680926,4375.578648,10.07272416,454,108,650,0,0,0
3/7/24,14.17,4.666793704,4375.566754,4.67885626,4375.575574,9.976459373,435,95.7,610,0,0,0
3/8/24,15.82,4.577227092,4375.477072,4.675563153,4375.543717,9.859549805,427,82.4,588,0,0,0
3/9/24,14.15,4.555286024,4375.455125,4.64367404,4375.599751,9.13739457,424,79.5,577,0,0,0
3/10/24,14.14,4.536401521,4375.436228,4.699653189,4375.537288,10.21815562,421,78.6,574,0,0,0
3/11/24,15.73,4.636551124,4375.536456,4.637251225,4375.561065,7.818013072,447,83.6,607,0,0,0
3/12/24,13.62,4.646845738,4375.546764,4.661005046,4375.5713,9.384434486,458,85.4,612,0,0,0
3/13/24,14.04,4.664860583,4375.564809,4.671230339,4375.579346,8.09056593,462,79.8,617,0,0,0
3/14/24,14.07,4.57556329,4375.475433,4.679268122,4375.691377,8.751199255,445,69.3,590,0,0,0
3/15/24,14.09,4.51112655,4375.410995,4.791507831,4375.887065,8.796263796,431,65,571,0,0,0
3/16/24,13.52,4.545404005,4375.445249,4.987175056,4376.056608,9.232524075,447,64.5,584,0,0,0
3/17/24,15.11,4.589410793,4375.489264,5.156552813,4376.041809,8.743926732,460,64,600,0,0,0
3/18/24,13.60,4.599878068,4375.499761,5.141767629,4375.963379,7.755559543,468,64.2,605,0,0,0
3/19/24,13.51,4.626239167,4375.526143,5.063414574,4375.924883,9.19085372,477,65.4,615,0,0,0
3/20/24,13.83,4.65694971,4375.556883,5.024956649,4376.180057,8.220520051,497,66.2,630,0,0,0
3/21/24,13.21,4.698474816,4375.598432,5.28006924,4376.198811,9.023239323,499,73.3,641,0,0,0
3/22/24,14.08,4.73816289,4375.638087,5.29878671,4376.065402,8.494671655,521,67.9,656,0.07,0,0
3/23/24,13.57,5.149930662,4376.049847,5.165337797,4376.130065,8.82311517,670,81.8,788,0,0,0
3/24/24,13.26,5.073500864,4375.973406,5.230155973,4375.817019,9.306255411,620,74.4,753,0.04,0,0
3/25/24,14.76,4.820051994,4375.719953,4.917157752,4375.647084,7.32378852,523,78.3,679,0,0,0
3/26/24,12.28,4.675155892,4375.575132,4.747140341,4375.558955,8.369117998,486,70.6,636,0,0,0
3/27/24,14.39,4.641611789,4375.54151,4.658898933,4375.674201,8.050912014,480,65.3,633,0,0,0
3/28/24,12.70,4.786949797,4375.686793,4.774350137,4375.816632,8.662258208,523,74.4,678,0.07,0,0
3/29/24,14.66,4.76265173,4375.662468,4.916811171,4375.846124,8.689789403,525,66,675,0.35,0.3,0
3/30/24,15.10,5.355979211,4376.255873,4.946273881,4376.44141,10.35964656,664,123,870,0.44,0.4,1.2
3/31/24,17.25,5.532824971,4376.432713,5.541594539,4376.760078,10.75363696,660,146,913,0.11,0.3,0
4/1/24,15.07,5.143015613,4376.042903,5.860312092,4376.799805,9.378716309,600,99.6,790,0,0,0
4/2/24,13.56,5.051126569,4375.950976,5.900000095,4376.799805,10.21180381,612,80.7,764,0,0,0
4/3/24,15.70,5.118942818,4376.018835,5.900000095,4376.560202,7.772708028,648,76.5,785,0.01,0,0
4/4/24,13.11,5.425060679,4376.324942,5.660311971,4376.59175,9.894835994,782,82.6,895,0,0,0
4/5/24,15.79,5.517348367,4376.417237,5.691854426,4376.467039,9.817270338,796,81.8,917,0.05,0.1,0
4/6/24,14.25,5.329428046,4376.229362,5.567070993,4376.212718,9.382695209,725,74.5,854,0,0,0
4/7/24,14.05,5.232738296,4376.132647,5.312998445,4376.515132,10.50361156,696,72.7,826,0,0,0
4/8/24,16.35,5.186568408,4376.086521,5.615424801,4376.983315,9.088878895,680,71.7,814,0,0,0
4/9/24,14.32,5.178110889,4376.078044,6.083535649,4377.422108,7.69099105,678,72.6,811,0,0,0
4/10/24,12.65,5.205669566,4376.105571,6.522183688,4377.532728,8.419757169,694,73.2,822,0,0,0
4/11/24,14.48,5.28438478,4376.184256,6.632695526,4377.348899,9.41081969,736,73.9,852,0,0,0
4/12/24,14.14,5.595927207,4376.495832,6.449046842,4377.201992,7.429439185,862,77.4,962,0,0,0
4/13/24,12.84,5.880207988,4376.780094,6.302079713,4377.037645,9.247944951,987,82.3,1070,0.11,0,0
4/14/24,14.69,5.834454084,4376.734345,6.137608188,4377.124254,9.200010657,935,84.4,1040,0,0,0
4/15/24,14.89,5.599272125,4376.499146,6.224436824,4377.323918,9.156150753,843,76.4,958,0,0,0
4/16/24,14.22,5.685892553,4376.585789,6.424090194,4377.704928,8.27384964,913,73.5,1000,0,0,0
4/17/24,14.11,5.962426345,4376.862327,6.805025997,4377.964263,7.29963321,1030,75.9,1100,0,0,0
4/18/24,12.70,6.137192343,4377.037127,7.064298032,4377.865033,8.726201226,1100,78.1,1170,0,0,0
4/19/24,14.25,6.328561555,4377.228434,6.965164678,4377.934425,8.702074072,1200,77,1250,0,0,0
4/20/24,13.21,6.495025974,4377.394952,7.034488702,4378,9.228428715,1260,79.3,1320,0,0,0
4/21/24,14.51,6.635043337,4377.534936,7.099999905,4378,9.243384936,1320,81.3,1380,0,0,0
4/22/24,15.00,6.718509528,4377.618416,7.099999905,4378,8.480686604,1360,84.6,1430,0.01,0,0
4/23/24,12.66,6.798752186,4377.698635,7.099999905,4377.896086,8.427923817,1390,79.5,1450,0,0,0
4/24/24,14.63,6.812565006,4377.712452,6.996187179,4377.744259,8.167810378,1380,82.5,1460,0,0,0
4/25/24,12.85,6.493535526,4377.39344,6.844367428,4377.416353,9.110131292,1230,77.8,1320,0,0,0
4/26/24,14.68,6.33100524,4377.230866,6.516464485,4377.326,9.034135681,1180,82.5,1270,0.07,0,0
4/27/24,13.83,6.381958411,4377.281855,6.426169914,4377.263201,9.438513609,1160,83.8,1270,0,0,0
4/28/24,14.28,6.135147297,4377.035067,6.363431673,4377.065415,8.985732873,1080,76.2,1180,0,0,0
4/29/24,14.58,6.207365696,4377.107256,6.165511264,4377.047988,8.405752237,1130,76.7,1220,0,0,0
4/30/24,13.21,6.261195822,4377.161118,6.148006856,4377.201602,9.463287499,1150,78.2,1240,0,0,0
5/1/24,14.47,6.144922021,4377.044814,6.301733135,4377.299805,8.260293895,1090,79.6,1190,0,0,0
5/2/24,13.04,6.101663814,4377.001529,6.400000095,4377.548617,9.06135219,1080,78.7,1180,0,0,0
5/3/24,14.29,6.309982673,4377.209881,6.648873638,4377.5668,8.806669068,1170,86.8,1270,0,0,0
5/4/24,12.92,6.525303316,4377.425182,6.666897747,4377.434598,8.928084078,1270,89.8,1360,0,0,0
5/5/24,15.13,6.485043365,4377.384908,6.534662012,4377.213553,8.938957292,1230,92.5,1330,0,0,0
5/6/24,14.26,6.438076285,4377.337949,6.313691547,4377.293386,8.620802953,1210,84.6,1300,0,0,0
5/7/24,13.57,6.356083231,4377.255942,6.393414144,4377.468482,9.238104594,1190,76.8,1270,0,0,0
5/8/24,14.21,6.237417671,4377.137327,6.56845742,4377.724698,9.053965992,1130,76.3,1220,0,0,0
5/9/24,14.16,6.2013171,4377.101278,6.82478335,4377.865206,8.147467141,1120,77.7,1210,0,0,0
5/10/24,13.77,6.346620419,4377.246555,6.965337988,4378.166042,8.089802182,1180,81.5,1260,0,0,0
5/11/24,13.51,6.507123049,4377.407027,7.26620457,4378.364166,8.637110113,1260,81.7,1330,0,0,0
5/12/24,13.28,6.681785107,4377.581676,7.464298128,4378.399902,8.805694606,1340,87,1400,0,0,0
5/13/24,14.66,6.857365671,4377.757282,7.5,4378.464437,8.403843923,1410,94.8,1470,0,0,0
5/14/24,13.24,7.026539162,4377.92641,7.564471342,4378.438965,8.943053187,1450,122,1540,0,0,0
5/15/24,14.15,7.100138669,4378.000019,7.539024353,4378.33745,8.909324593,1510,101,1580,0,0,0
5/16/24,13.34,7.001577112,4377.901491,7.437608378,4378.180388,9.654485733,1460,95.8,1520,0,0,0
5/17/24,14.57,7.002218351,4377.902141,7.280415876,4378.014719,9.127487442,1470,97.6,1520,0,0,0
5/18/24,13.78,6.999948007,4377.899851,7.114731286,4377.934056,8.876986357,1460,97.2,1520,0,0,0
5/19/24,14.43,7.022772969,4377.92267,7.034142103,4377.871252,8.741431514,1460,101,1530,0,0,0
5/20/24,14.42,6.926689774,4377.826592,6.971403866,4377.679245,7.341749002,1390,105,1470,0,0,0
5/21/24,13.47,6.384973997,4377.284883,6.779376116,4377.255055,9.592832438,1150,104,1240,0,0,0
5/22/24,14.89,6.153344903,4377.053231,6.355112613,4377.058595,8.473339724,1080,101,1160,0,0,0
5/23/24,12.70,6.299549361,4377.199484,6.158578745,4377.08835,9.1467151,1130,104,1210,0,0,0
5/24/24,14.57,6.169133433,4377.069052,6.188388157,4377.064881,9.156509337,1080,101,1160,0,0,0
5/25/24,13.52,6.22511267,4377.124996,6.164817867,4377.159483,9.20305097,1100,100,1170,0,0,0
5/26/24,14.43,6.222253042,4377.122146,6.259618754,4377.260772,8.998927903,1090,101,1170,0,0,0
5/27/24,13.45,6.221282481,4377.1212,6.361005332,4377.192143,9.606003729,1100,100,1170,0,0,0
5/28/24,14.13,6.243396887,4377.143292,6.292201001,4372.780378,10.24475442,1120,99.7,1180,0,0,0
5/29/24,14.61,6.259547824,4377.159452,1.880415887,4370.899902,8.257865174,1120,96.5,1180,0,0,0
5/30/24,13.57,6.150363937,4377.050281,5.21,4370.899902,8.437163467,1070,94,1130,0,0,0
5/31/24,14.00,6.120034691,4377.019908,5.21,4370.899902,8.677830298,1050,95.8,1120,0,0,0
6/1/24,13.29,6.127868296,4377.027758,5.21,4370.899902,9.174196981,1050,99,1120,0,0,0
6/2/24,14.26,6.163604857,4377.063503,5.21,4370.899902,8.619768977,1060,101,1130,0,0,0
6/3/24,14.01,6.22223569,4377.122151,5.21,4370.899902,8.774450079,1090,101,1150,0,0,0
6/4/24,13.40,6.060467956,4376.960352,5.21,4370.899902,9.561417031,994,103,1080,0,0,0
6/5/24,14.44,5.880641261,4376.78053,5.21,4370.899902,8.709120874,913,105,1010,0,0,0
6/6/24,13.78,5.999982632,4376.899923,5.21,4370.899902,8.43054842,997,98.9,1060,0,0,0
6/7/24,13.79,5.924696711,4376.824595,5.21,4370.899902,8.717341693,950,90.1,1020,0,0,0
6/8/24,13.07,5.778440165,4376.678387,5.21,4370.899902,10.18637165,882,88.6,970,0,0,0
6/9/24,13.68,5.658162881,4376.558096,5.21,4370.899902,10.3897172,828,85.8,926,0,0,0
6/10/24,14.35,5.770363971,4376.670246,5.21,4370.899902,9.902450497,878,83.7,964,0,0,0
6/11/24,13.24,5.680469571,4376.580366,5.21,4370.899902,9.371664213,831,83.5,927,0,0,0
6/12/24,14.33,5.616083179,4376.515996,5.21,4370.899902,8.843562241,798,80.7,903,0,0,0
6/13/24,13.90,5.56235702,4376.462258,5.21,4370.899902,8.704793624,782,76.4,884,0,0,0
6/14/24,13.88,5.687712283,4376.587638,5.21,4370.899902,9.306524607,833,73.8,927,0,0,0
6/15/24,13.44,5.694869989,4376.594801,5.21,4370.899902,9.56297114,831,71.3,925,0,0,0
6/16/24,14.82,5.733327537,4376.63325,5.21,4370.899902,8.679181385,849,69.6,938,0,0,0
6/17/24,13.42,5.81649918,4376.716353,5.21,4370.899902,9.018729976,891,65.5,963,0,0,0
6/18/24,14.97,5.71592716,4376.61588,5.21,4370.899902,9.406086667,855,61.3,927,0,0,0
6/19/24,13.25,5.814696742,4376.714564,5.21,4370.899902,9.71478154,883,65.9,956,0,0,0
6/20/24,16.17,5.744748644,4376.644708,5.21,4370.899902,10.49728833,858,59.9,930,0,0,0
6/21/24,13.18,5.75616981,4376.656107,5.21,4370.899902,9.293417624,859,58.9,932,0,0,0
6/22/24,13.65,5.749636051,4376.649536,5.21,4370.899902,9.383813379,858,56.5,931,0,0,0
6/23/24,12.73,5.761507826,4376.661382,5.21,4370.899902,10.09636637,863,54.8,937,0,0,0
6/24/24,15.09,5.836447135,4376.736355,5.21,4370.899902,9.084433142,906,45.9,964,0,0,0
6/25/24,12.51,5.763622204,4376.663504,5.21,4370.899902,10.22297914,879,46,941,0,0,0
6/26/24,14.59,5.841386517,4376.741253,5.21,4370.899902,9.192926257,900,47.5,966,0,0,0
6/27/24,13.84,5.769393498,4376.66921,5.21,4370.899902,8.749436719,883,43.5,942,0,0,0
6/28/24,13.47,5.738873488,4376.638771,5.21,4370.899902,8.82400518,871,39.3,933,0,0,0
6/29/24,13.42,5.709913245,4376.609918,5.21,4370.899902,9.153268381,860,40.6,923,0,0,0
6/30/24,13.48,5.678162853,4376.578125,5.21,4370.899902,9.083771735,853,39,914,0,0,0
7/1/24,14.53,5.684454013,4376.584418,5.21,4370.899902,8.329740158,851,39,914,0,0,0
7/2/24,12.87,5.373379564,4376.273267,5.21,4370.899902,8.875930815,729,39.4,810,0,0,0
7/3/24,13.94,5.123864774,4376.023812,5.21,4370.899902,8.628844555,628,39.4,733,0,0,0
7/4/24,13.08,4.876169829,4375.776087,5.21,4370.899902,8.242390572,558,33.6,662,0,0,0
7/5/24,12.99,4.793500895,4375.693374,5.21,4370.899902,8.548280486,530,33.4,638,0,0,0
7/6/24,13.02,4.661871719,4375.561806,5.21,4370.899902,8.847310341,487,30.6,595,0,0,0
7/7/24,13.04,4.491265199,4375.391133,5.21,4370.899902,9.139253529,437,26.8,542,0,0,0
7/8/24,13.25,4.427694961,4375.32761,5.21,4370.899902,9.068087372,423,24.3,514,0,0,0
7/9/24,13.51,4.238821454,4375.138761,5.21,4370.899902,9.238557727,365,22.9,430,0,0,0
7/10/24,13.91,4.202278184,4375.10226,5.21,4370.899902,8.244456156,363,25.3,420,0,0,0
7/11/24,12.66,4.283656933,4375.18347,5.21,4370.899902,8.278773041,384,32,457,0,0,0
7/12/24,13.41,4.267088469,4375.166908,5.21,4370.899902,8.159004002,379,30.6,451,0,0,0
7/13/24,12.74,4.296325836,4375.196215,5.21,4370.899902,8.039124391,390,25,467,0.02,0,0
7/14/24,12.66,4.373275635,4375.273105,5.21,4370.899902,8.725764373,411,29.7,502,0.06,0,0
7/15/24,14.29,4.461854398,4375.361778,5.21,4370.899902,8.809964033,434,42.9,533,0,0,0
7/16/24,13.26,4.325597979,4375.22544,5.21,4370.899902,8.447182944,401,37.5,479,0,0,0
7/17/24,13.72,4.274662118,4375.17449,5.21,4370.899902,7.588375557,390,37,459,0,0,0
7/18/24,13.18,4.23960127,4375.139623,5.21,4370.899902,7.823225295,383,34.8,444,0,0,0
7/19/24,13.17,4.2329808,4375.133022,5.21,4370.899902,7.74278774,379,33,439,0,0,0
7/20/24,13.08,4.229445369,4375.129387,5.21,4370.899902,8.263220433,386,32.1,443,0,0,0
7/21/24,13.23,4.261698392,4375.16165,5.21,4370.899902,8.224351608,386,43.8,464,0.01,0,0
7/22/24,13.66,4.343691523,4375.243579,5.21,4370.899902,8.117748001,392,50.5,491,0,0,0
7/23/24,13.32,4.164679328,4375.064631,5.21,4370.899902,8.049363507,360,36,413,0,0,0
7/24/24,14.11,4.136793761,4375.036707,5.21,4370.899902,6.68196369,328,47.2,406,0.46,0,0
7/25/24,11.68,3.994419455,4374.894354,5.21,4370.899902,7.244146796,305,40,346,0,0,0
7/26/24,13.21,4.151178448,4375.051143,5.21,4370.899902,8.700240192,372,36.3,423,0,0,0
7/27/24,12.56,4.17708831,4375.077071,5.21,4370.899902,8.86279521,385,33.7,435,0,0,0
7/28/24,14.33,4.183934101,4375.083879,5.21,4370.899902,8.552144669,390,31.9,441,0,0,0
7/29/24,12.97,4.247001717,4375.146921,5.21,4370.899902,9.069301381,420,31.8,473,0,0,0
