Date,North Influent Flow,Vista Guage Level (feet),Vista Gauge Elevation (feet),Vista Gauge Predicted Max Level (feet),Vista Gauge Predicted Max Elevation (feet),North Manhole Level (feet),Flow1 (cfs),Flow2 (cfs),Flow3 (cfs),PRCP (Inches),SNOW (Inches),SNWD (Inches)
11/7/24,12.09,4.408180194,4375.308133,5.21,4370.899902,7.13,442,27.8,526,0,0,0
11/8/24,11.82,4.428232192,4375.328179,5.21,4370.899902,10.24,445,32.8,534,0,0,0
11/9/24,12.07,4.410918504,4375.310862,5.21,4370.899902,10.29,440,31.1,527,0,0,0
11/10/24,12.50,4.417504306,4375.317434,5.21,4370.899902,9.10,442,30.4,531,0,0,0
11/11/24,12.60,4.399878662,4375.299802,5.21,4370.899902,8.32,446,29.2,524,0,0,0
11/12/24,12.76,4.410779849,4375.310731,5.21,4370.899902,7.11,454,25.9,529,0,0,0
11/13/24,12.13,4.403708755,4375.303697,5.21,4370.899902,5.57,450,28.2,531,0,0,0
11/14/24,11.45,4.407212505,4375.307154,5.21,4370.899902,8.29,449,30.9,528,0,0,0
11/15/24,12.64,4.391663747,4375.291598,5.21,4370.899902,8.00,437,32,522,0.09,0.4,0
11/16/24,11.67,4.381629142,4375.281505,5.21,4370.899902,7.17,430,33.1,519,0,0,0
11/17/24,12.26,4.363102262,4375.262996,5.21,4370.899902,9.15,429,31.4,513,0,0,0
11/18/24,13.08,4.370242652,4375.270127,5.21,4370.899902,7.52,435,30.1,515,0.02,0,0
11/19/24,12.09,4.323656882,4375.223522,5.21,4370.899902,9.31,415,27.1,497,0,0,0
11/20/24,12.46,4.3293588,4375.229212,5.21,4370.899902,5.63,415,26.7,500,0,0,0
11/21/24,11.62,4.348162932,4375.248044,5.21,4370.899902,5.38,428,25,508,0,0,0
11/22/24,12.11,4.341126554,4375.240991,5.21,4370.899902,5.40,424,25.9,505,0.03,0,0
11/23/24,11.09,4.403587536,4375.303475,5.21,4370.899902,7.51,441,38.2,531,0.03,0,0
11/24/24,12.76,4.365563264,4375.26546,5.21,4370.899902,9.43,426,32.5,521,0,0,0
11/25/24,12.94,4.297435056,4375.197288,5.21,4370.899902,6.65,406,27.3,490,0.01,0,0
11/26/24,12.07,4.336499155,4375.236379,5.21,4370.899902,6.95,425,28,504,0,0,0
11/27/24,11.44,4.317261767,4375.217094,5.21,4370.899902,9.10,409,26.9,494,0,0,0
11/28/24,13.01,4.338422914,4375.238287,5.21,4370.899902,10.23,421,26.8,503,0,0,0
11/29/24,11.86,4.39088383,4375.29084,5.21,4370.899902,7.60,441,27.6,523,0,0,0
11/30/24,11.77,4.375892576,4375.275766,5.21,4370.899902,9.80,434,27.9,518,0,0,0
12/1/24,12.17,4.358717525,4375.258599,5.21,4370.899902,8.17,429,27.3,511,0,0,0
12/2/24,13.05,4.357781623,4375.257691,5.21,4370.899902,7.07,427,28,511,0,0,0
12/3/24,12.12,4.348370903,4375.248253,5.21,4370.899902,7.59,426,27.6,508,0,0,0
12/4/24,12.00,4.364922013,4375.264822,5.21,4370.899902,9.19,430,28.1,514,0,0,0
12/5/24,12.13,4.360554598,4375.260451,5.21,4370.899902,10.16,429,29.5,513,0,0,0
12/6/24,12.08,4.373552858,4375.273457,5.21,4370.899902,8.99,434,28.5,518,0,0,0
12/7/24,11.60,4.365563239,4375.265485,5.21,4370.899902,9.08,438,28,521,0,0,0
12/8/24,12.47,4.362201049,4375.262094,5.21,4370.899902,9.33,429,28,513,0,0,0
12/9/24,12.93,4.36275569,4375.2626,5.21,4370.899902,9.08,430,27.3,513,0,0,0
12/10/24,12.01,4.341438517,4375.241297,5.21,4370.899902,11.27,424,25.7,505,0,0,0
12/11/24,12.00,4.399215987,4375.299161,5.21,4370.899902,8.01,438,26,528,0,0,0
12/12/24,11.85,4.388578855,4375.288482,5.21,4370.899902,7.38,440,26.4,523,0,0,0
12/13/24,12.31,4.416412425,4375.31637,5.21,4370.899902,8.69,439,36.5,534,0,0,0
12/14/24,11.85,4.597625634,4375.497544,5.21,4370.899902,9.47,474,60,598,0.4,0.5,0
12/15/24,12.64,4.523050236,4375.422978,5.21,4370.899902,9.71,448,55.1,570,0,0,0
12/16/24,13.03,4.493136907,4375.393048,5.21,4370.899902,8.39,467,36.8,562,0.08,0,0
12/17/24,12.19,4.472998236,4375.372933,5.21,4370.899902,8.40,457,40.6,555,0,0,0
12/18/24,12.13,4.403188869,4375.303131,5.21,4370.899902,7.81,438,34.5,528,0,0,0
12/19/24,11.95,4.385372602,4375.28529,5.21,4370.899902,8.35,434,32,520,0,0,0
12/20/24,11.37,4.385736566,4375.285641,5.21,4370.899902,8.89,437,30.8,521,0,0,0
12/21/24,12.16,4.396793732,4375.296725,5.21,4370.899902,9.03,443,29.6,525,0,0,0
12/22/24,12.04,4.437105672,4375.337056,5.21,4370.899902,8.43,458,29.8,541,0.01,0,0
12/23/24,12.29,4.512287725,4375.412159,5.21,4370.899902,8.03,488,30,569,0,0,0
12/24/24,11.87,4.532253072,4375.432115,5.21,4370.899902,8.62,498,29.5,575,0.02,0,0
12/25/24,11.84,4.558682902,4375.458524,5.21,4370.899902,7.50,502,28.8,584,0,0,0
12/26/24,11.31,4.526793826,4375.426629,5.21,4370.899902,6.97,494,28.2,573,0,0,0
12/27/24,11.94,4.458405424,4375.358433,5.21,4370.899902,8.49,468,27.7,548,0,0,0
12/28/24,11.97,4.471715714,4375.371677,5.21,4370.899902,8.25,474,27.3,553,0,0,0
12/29/24,12.32,4.773136874,4375.673081,5.21,4370.899902,8.34,580,41.9,657,0.15,0,0
12/30/24,12.28,4.868613527,4375.768506,5.21,4370.899902,8.06,576,52.4,696,0,0,0
12/31/24,12.11,4.474350074,4375.374265,5.21,4370.899902,9.07,453,35.8,574,0,0,0
1/1/25,11.96,4.385563244,4375.28548,5.21,4370.899902,8.14,427,31.8,542,0,0,0
1/2/25,12.00,4.297105782,4375.196944,5.21,4370.899902,7.60,399,30.6,508,0,0,0
1/3/25,14.19,4.320121386,4375.219953,5.21,4370.899902,8.03,410,30.5,517,0.04,0,0
1/4/25,25.79,4.35603123,4375.255898,5.21,4370.899902,10.98,419,31.5,530,0,0,0
1/5/25,26.62,4.289046849,4375.188893,5.21,4370.899902,10.45,395,30.1,504,0,0,0
1/6/25,25.40,4.265546003,4375.165371,5.21,4370.899902,10.55,389,29.9,494,0.09,0,0
1/7/25,19.39,4.283726264,4375.183532,5.21,4370.899902,9.02,396,33.2,508,0,0,0
1/8/25,11.56,4.270953292,4375.170767,5.21,4370.899902,5.98,394,30.3,497,0,0,0
1/9/25,11.62,4.311265226,4375.211104,5.21,4370.899902,6.56,409,29.2,512,0,0,0
1/10/25,11.67,4.316828476,4375.216676,5.21,4370.899902,7.32,405,35.4,514,0,0,0
1/11/25,11.27,4.29164655,4375.191443,5.21,4370.899902,7.98,401,30.4,505,0,0,0
1/12/25,12.15,4.284038223,4375.183843,5.21,4370.899902,9.40,400,27.5,502,0,0,0
1/13/25,12.68,4.328180275,4375.228049,5.21,4370.899902,8.08,414,25.7,518,0,0,0
1/14/25,11.76,4.316056876,4375.215921,5.21,4370.899902,7.93,410,25.3,513,0,0,0
1/15/25,11.85,4.312790356,4375.21263,5.21,4370.899902,7.64,410,24.7,512,0,0,0
1/16/25,11.89,4.333449498,4375.23333,5.21,4370.899902,7.51,418,25.5,520,0,0,0
1/17/25,11.78,4.298630946,4375.198434,5.21,4370.899902,5.40,407,26.4,506,0,0,0
1/18/25,12.06,4.285199397,4375.18501,5.21,4370.899902,7.22,403,26.3,501,0,0,0
1/19/25,11.25,4.279913418,4375.179741,5.21,4370.899902,8.27,404,26.1,499,0,0,0
1/20/25,12.73,4.284020884,4375.183834,5.21,4370.899902,9.46,401,25.9,501,0,0,0
1/21/25,12.92,4.25887351,4375.158749,5.21,4370.899902,8.64,396,25.6,490,0,0,0
1/22/25,11.62,4.284454136,4375.184292,5.21,4370.899902,7.40,407,25.2,500,0,0,0
1/23/25,10.90,4.287764349,4375.187614,5.21,4370.899902,10.75,409,25.2,501,0,0,0
1/24/25,12.42,4.292045132,4375.191874,5.21,4370.899902,6.95,407,27.8,503,0,0,0
1/25/25,11.61,4.294298178,4375.194114,5.21,4370.899902,6.30,406,27.5,504,0.04,1,0
1/26/25,11.52,4.270901213,4375.170804,5.21,4370.899902,8.27,396,27.7,493,0.07,2.3,3
1/27/25,12.31,4.168517701,4375.068465,5.21,4370.899902,13.39,362,27.2,444,0,0,2
1/28/25,12.05,4.141837051,4375.041777,5.21,4370.899902,9.37,360,28,433,0,0,1
1/29/25,11.40,4.154783325,4375.054724,5.21,4370.899902,9.10,355,30.3,439,0,0,0
1/30/25,12.13,4.135597869,4375.035553,5.21,4370.899902,8.64,353,27.9,436,0,0,0
1/31/25,11.89,4.130225309,4375.030122,5.21,4370.899902,4.57,355,27.2,437,0,0,
2/1/25,11.80,4.240519932,4375.140421,5.21,4370.899902,5.73,400,28.6,489,0,0,0
2/2/25,11.23,5.665563264,4376.56546,5.21,4370.899902,8.06,966,40.7,980,0,0,0
2/3/25,12.53,6.137400359,4377.03729,5.21,4370.899902,7.15,1110,38.5,1140,0,0,0
2/4/25,11.72,5.148630831,4376.048551,5.21,4370.899902,4.75,742,32.8,790,0.2,0,0
2/5/25,11.77,6.858058938,4377.757949,5.21,4370.899902,6.03,1430,96,1440,0,0,0
2/6/25,11.76,5.666135193,4376.566026,5.21,4370.899902,6.16,908,55.7,955,0.23,0.3,0
2/7/25,12.28,6.122963594,4377.022877,5.21,4370.899902,8.69,1060,123,1130,0.04,0,0
2/8/25,12.62,5.40870017,4376.308606,5.21,4370.899902,7.25,788,61.3,860,0,0,0
2/9/25,11.99,4.969722706,4375.869623,5.21,4370.899902,8.23,647,40.6,720,0,0,0
2/10/25,13.05,4.878908142,4375.778814,5.21,4370.899902,8.33,615,34.7,690,0,0,0
2/11/25,12.15,4.670750422,4375.570667,5.21,4370.899902,10.01,545,32.2,623,0,0,0
2/12/25,12.85,4.518073588,4375.417942,5.21,4370.899902,10.15,485,30.6,569,0,0,0
2/13/25,13.09,5.449947635,4376.349859,5.21,4370.899902,12.26,708,150,899,1.14,3.6,0
2/14/25,15.76,6.126308528,4377.026174,5.21,4370.899902,12.68,809,260,1100,0.03,0,0
2/15/25,12.94,5.110485296,4376.01036,5.21,4370.899902,8.78,613,92.6,745,0,0,0
2/16/25,13.29,4.919497421,4375.819379,5.21,4370.899902,9.49,604,59.2,688,0,0,0
2/17/25,13.68,4.852131697,4375.752053,5.21,4370.899902,9.02,560,63.3,662,0,0,0
2/18/25,12.93,4.630225294,4375.530137,5.21,4370.899902,10.74,505,49,590,0,0,0
2/19/25,13.23,4.662062379,4375.561978,5.21,4370.899902,7.89,529,44.9,600,0,0,0
2/20/25,12.12,4.699861322,4375.599794,5.21,4370.899902,9.13,532,52.5,612,0,0,0
2/21/25,13.15,4.620363962,4375.520256,5.21,4370.899902,8.64,513,42.7,586,0,0,0
2/22/25,12.47,4.594384779,4375.494257,5.21,4370.899902,8.38,508,39.1,578,0,0,0
2/23/25,12.64,4.616707104,4375.516612,5.21,4370.899902,8.93,524,37.2,586,0,0,0
2/24/25,13.13,4.741698447,4375.641594,5.21,4370.899902,6.64,565,38.8,626,0,0,0
2/25/25,12.11,4.682114344,4375.582058,5.21,4370.899902,9.20,547,37,606,0,0,0
2/26/25,12.87,4.623466204,4375.523369,5.21,4370.899902,7.24,520,35.3,587,0,0,0
2/27/25,12.11,4.570502658,4375.470345,5.21,4370.899902,7.26,506,33.4,570,0,0,0
2/28/25,12.40,4.569393474,4375.469234,5.21,4370.899902,8.04,502,32.6,570,0,0,0
3/1/25,12.17,4.821473165,4375.721346,5.21,4370.899902,7.87,598,32.8,652,0,0,0
3/2/25,12.28,4.860155985,4375.760053,5.21,4370.899902,8.94,607,33.1,662,0,0,0
3/3/25,13.43,4.804436791,4375.704289,5.21,4370.899902,7.95,588,32.2,647,0,0,0
3/4/25,12.10,4.805424704,4375.70523,5.21,4370.899902,8.50,586,32.1,647,0,0,0
3/5/25,12.90,4.862721003,4375.76259,5.21,4370.899902,7.23,607,35.9,665,0.18,0,0
3/6/25,12.34,4.895927214,4375.795826,5.21,4370.899902,7.30,611,46.1,674,0.01,0,0
3/7/25,13.18,4.89944538,4375.799376,5.21,4370.899902,5.68,615,36.6,674,0,0,0
3/8/25,12.24,4.870693237,4375.7706,5.21,4370.899902,6.90,611,32.8,666,0,0,0
3/9/25,12.61,4.914376101,4375.814308,5.21,4370.899902,8.37,627,31.9,678,0,0,0
3/10/25,13.45,4.811126559,4375.710986,5.21,4370.899902,7.21,592,30.2,648,0,0,0
3/11/25,11.65,4.798717596,4375.698526,5.21,4370.899902,8.54,585,29,643,0,0,0
3/12/25,13.32,4.68959931,4375.589495,5.21,4370.899902,5.63,536,29.1,606,0.15,0.4,0
3/13/25,12.54,4.629757374,4375.529651,5.21,4370.899902,4.72,513,38.3,588,0,0,0
3/14/25,12.59,4.48483532,4375.384774,5.21,4370.899902,3.68,466,32,538,0,0,0
3/15/25,11.99,4.439722641,4375.339689,5.21,4370.899902,6.32,456,31.6,524,0,0,0
3/16/25,12.36,4.462131643,4375.362108,5.21,4370.899902,8.13,458,33,532,0.04,0,0
3/17/25,12.96,4.681923765,4375.581804,5.21,4370.899902,7.67,561,38.9,625,0.04,0,0
3/18/25,12.56,4.60717505,4375.50707,5.21,4370.899902,7.21,499,39.8,582,0,0,0
3/19/25,12.46,4.557816356,4375.457652,5.21,4370.899902,4.41,487,37.7,570,0,0,0
3/20/25,12.23,4.495632539,4375.395579,5.21,4370.899902,4.20,476,33.3,548,0,0,0
3/21/25,12.14,4.457434921,4375.357427,5.21,4370.899902,2.98,466,31.1,540,0,0,0
3/22/25,11.88,4.475095224,4375.375096,5.21,4370.899902,5.51,467,31,543,0,0,0
3/23/25,11.91,4.462044967,4375.362043,5.21,4370.899902,6.99,463,30.4,537,0,0,0
3/24/25,12.58,4.484748698,4375.384653,5.21,4370.899902,6.55,476,29.8,548,0,0,0
3/25/25,11.99,4.516759072,4375.416689,5.21,4370.899902,5.84,492,29.5,560,0,0,0
3/26/25,11.91,4.574765984,4375.474717,5.21,4370.899902,3.80,513,30,580,0,0,0
3/27/25,11.68,4.703310243,4375.603195,5.21,4370.899902,5.63,568,30.6,627,0,0,0
3/28/25,11.71,4.821057212,4375.720939,5.21,4370.899902,5.93,598,27.7,660,0,0,0
3/29/25,12.37,4.660381269,4375.560297,5.21,4370.899902,6.97,533,24.8,608,0,0,0
3/30/25,12.15,4.540693339,4375.440495,5.21,4370.899902,7.39,493,24.2,571,0.04,0,0
3/31/25,13.84,4.842149032,4375.742066,5.21,4370.899902,6.82,596,47.3,678,0.41,0.7,0
4/1/25,12.97,5.02748697,4375.927422,5.21,4370.899902,5.93,605,70.7,722,0,0,0
4/2/25,12.68,4.898422858,4375.798345,5.21,4370.899902,5.00,594,48.5,685,0.01,0,0
4/3/25,12.88,4.795112736,4375.694928,5.21,4370.899902,5.87,572,37.7,656,0,0,0
4/4/25,12.55,4.735996531,4375.635901,5.21,4370.899902,4.90,545,35.1,638,0,0,0
4/5/25,12.49,4.690953146,4375.590918,5.21,4370.899902,6.92,537,31.6,626,0,0,0
4/6/25,12.79,4.673275527,4375.573215,5.21,4370.899902,7.96,533,31.5,621,0,0,0
4/7/25,12.89,4.699376034,4375.599328,5.21,4370.899902,7.47,546,30,630,0,0,0
4/8/25,12.62,4.831594449,4375.731502,5.21,4370.899902,6.45,607,29.3,673,0,0,0
4/9/25,12.39,4.931343793,4375.831258,5.21,4370.899902,4.77,636,30.3,702,0,0,0
4/10/25,12.40,4.942027742,4375.841918,5.21,4370.899902,4.27,643,28.3,707,0,0,0
4/11/25,11.94,5.057227042,4375.957123,5.21,4370.899902,4.58,692,26.7,743,0,0,0
4/12/25,12.19,5.245701935,4376.145575,5.21,4370.899902,7.13,766,28.2,804,0,0,0
4/13/25,12.49,5.35651643,4376.256454,5.21,4370.899902,8.47,798,28.4,837,0,0,0
4/14/25,13.33,5.291351814,4376.19126,5.21,4370.899902,5.87,764,29.3,813,0,0,0
4/15/25,12.31,5.201646478,4376.101517,5.21,4370.899902,5.95,741,27.8,787,0,0,0
4/16/25,12.16,5.286672467,4376.186551,5.21,4370.899902,4.84,779,28.9,817,0,0,0
4/17/25,12.48,5.427625671,4376.327506,5.21,4370.899902,6.28,835,30.7,861,0,0,0
4/18/25,12.69,5.40400349,4376.303881,5.21,4370.899902,6.25,812,31.4,852,0,0,0
4/19/25,12.17,5.106239172,4376.006138,5.21,4370.899902,7.44,672,33.8,752,0,0,0
4/20/25,12.85,4.904818007,4375.804738,5.21,4370.899902,8.10,607,33,695,0,0,0
4/21/25,13.03,4.992530348,4375.892414,5.21,4370.899902,7.23,650,31.1,725,0,0,0
4/22/25,12.61,4.977694944,4375.877628,5.21,4370.899902,5.39,640,36.3,718,0,0,0
4/23/25,12.45,4.97031195,4375.870223,5.21,4370.899902,5.05,626,42.3,717,0,0,0
4/24/25,12.46,4.887781613,4375.787701,5.21,4370.899902,4.33,596,37.4,688,0,0,0
4/25/25,12.34,4.789584128,4375.689412,5.21,4370.899902,4.10,548,38.3,654,0,0,0
4/26/25,12.32,5.004384738,4375.904298,5.21,4370.899902,7.27,614,56.7,726,0.36,0,0
4/27/25,13.89,5.162149038,4376.062061,5.21,4370.899902,7.90,656,61.1,763,0.03,0,0
4/28/25,13.18,5.061923715,4375.961855,5.21,4370.899902,7.00,631,52.2,732,0,0,0
4/29/25,12.90,5.045251334,4375.945119,5.21,4370.899902,5.24,633,49.9,723,0,0,0
4/30/25,12.58,5.112183659,4376.012137,5.21,4370.899902,5.27,632,60.6,734,0,0,0
5/1/25,12.61,5.239064081,4376.139011,5.21,4370.899902,4.73,681,60,773,0,0,0
5/2/25,12.45,5.367833588,4376.267771,5.21,4370.899902,4.53,761,54.9,827,0,0,0
5/3/25,12.11,5.730675927,4376.630561,5.21,4370.899902,6.36,902,55.1,943,0.01,0,0
5/4/25,12.78,5.736724416,4376.636649,5.21,4370.899902,7.94,874,66.6,942,0.15,0,0
5/5/25,13.59,5.623171515,4376.523137,5.21,4370.899902,7.33,811,64.4,894,0,0,0
5/6/25,12.58,5.46095319,4376.360872,5.21,4370.899902,8.06,770,56.1,844,0,0,0
5/7/25,12.99,5.3618371,4376.261727,5.21,4370.899902,5.38,730,54.2,808,0,0,0
5/8/25,12.49,5.376273812,4376.276195,5.21,4370.899902,3.83,747,54.7,816,0,0,0
5/9/25,12.41,5.458336238,4376.358222,5.21,4370.899902,4.38,778,52.2,839,0,0,0
5/10/25,12.17,5.793726144,4376.693655,5.21,4370.899902,6.04,927,55.5,959,0,0,0
5/11/25,12.43,6.045112664,4376.945002,5.21,4370.899902,7.16,1010,58.8,1040,0,0,0
5/12/25,13.12,5.811767778,4376.711656,5.21,4370.899902,6.43,885,59.6,949,0,0,0
5/13/25,12.79,5.47738302,4376.377281,5.21,4370.899902,5.87,738,66.2,832,0.1,0,0
5/14/25,12.89,5.279757358,4376.179668,5.21,4370.899902,5.77,654,71.8,770,0,0,0
5/15/25,12.84,5.186515627,4376.086472,5.21,4370.899902,5.16,633,68.9,743,0,0,0
5/16/25,12.56,5.328353526,4376.228284,5.21,4370.899902,4.83,694,64.7,788,0,0,0
5/17/25,12.18,5.531126493,4376.431053,5.21,4370.899902,6.16,768,64.7,850,0.07,0,0
5/18/25,12.66,5.618890807,4376.518801,5.21,4370.899902,7.68,802,65.1,883,0,0,0
5/19/25,13.35,5.57051988,4376.470474,5.21,4370.899902,7.43,772,61.9,859,0,0,0
5/20/25,12.61,5.506845762,4376.40674,5.21,4370.899902,4.48,748,61.6,835,0,0,0
5/21/25,12.61,5.570641241,4376.470551,5.21,4370.899902,4.14,781,56.3,855,0,0,0
5/22/25,12.51,5.639393438,4376.539272,5.21,4370.899902,3.62,804,57,874,0,0,0
5/23/25,12.33,5.597261675,4376.497188,5.21,4370.899902,2.89,779,54.6,858,0,0,0
5/24/25,12.19,5.514870024,4376.414766,5.21,4370.899902,4.33,740,54.8,830,0,0,0
5/25/25,12.29,5.590970523,4376.490888,5.21,4370.899902,4.52,771,57.1,855,0,0,0
5/26/25,12.02,5.810346625,4376.710244,5.21,4370.899902,6.55,859,59.6,929,0,0,0
5/27/25,13.40,5.695528612,4376.595415,5.21,4370.899902,4.73,788,61.6,882,0,0,0
5/28/25,12.38,5.758821509,4376.658705,5.21,4370.899902,3.41,820,62.5,906,0,0,0
5/29/25,12.32,5.759081441,4376.658999,5.21,4370.899902,3.25,799,64.3,901,0,0,0
5/30/25,12.36,5.663951527,4376.563799,5.21,4370.899902,3.59,760,58,868,0,0,0
5/31/25,12.41,5.75519932,4376.655088,5.21,4370.899902,5.05,792,59.1,899,0,0,0
6/1/25,12.45,5.7776603,4376.677575,5.21,4370.899902,6.07,784,63.8,904,0,0,0
6/2/25,12.96,5.757383031,4376.65727,5.21,4370.899902,4.16,761,63.8,893,0,0,0
6/3/25,12.46,5.632322349,4376.532232,5.21,4370.899902,3.68,718,63.2,851,0,0,0
6/4/25,12.51,5.682357025,4376.582253,5.21,4370.899902,4.46,742,59.6,869,0,0,0
6/5/25,12.53,5.883674191,4376.783562,5.21,4370.899902,5.53,831,77.5,957,0.57,0,0
6/6/25,12.66,6.123951466,4377.023861,5.21,4370.899902,6.11,813,97.7,1000,0,0,0
6/7/25,12.29,5.958648121,4376.858611,5.21,4370.899902,7.26,831,66.6,964,0,0,0
6/8/25,12.60,6.051369184,4376.951237,5.21,4370.899902,8.15,882,59,997,0,0,0
6/9/25,13.37,6.092495687,4376.992378,5.21,4370.899902,6.98,900,57.8,1010,0,0,0
6/10/25,12.46,6.004246132,4376.904116,5.21,4370.899902,7.91,868,57.6,979,0,0,0
6/11/25,12.93,5.937833615,4376.837743,5.21,4370.899902,5.22,833,58,954,0,0,0
6/12/25,12.29,5.811221679,4376.711084,5.21,4370.899902,5.45,781,59.1,914,0,0,0
6/13/25,12.29,5.784835329,4376.684765,5.21,4370.899902,7.05,778,55.8,906,0,0,0
6/14/25,12.51,5.874263452,4376.774145,5.21,4370.899902,7.70,811,56.4,938,0,0,0
6/15/25,12.41,5.92280757,4376.822767,5.21,4370.899902,7.93,837,55.6,955,0,0,0
6/16/25,13.27,5.964713984,4376.864672,5.21,4370.899902,7.19,866,56,972,0,0,0
6/17/25,12.90,6.003396978,4376.903199,5.21,4370.899902,5.33,880,54.9,984,0,0,0
6/18/25,12.05,5.928838765,4376.828799,5.21,4370.899902,7.31,860,48,959,0,0,0
6/19/25,12.81,6.006256467,4376.906192,5.21,4370.899902,7.72,891,46.7,988,0,0,0
6/20/25,12.76,5.985008621,4376.884957,5.21,4370.899902,7.41,880,47.6,979,0,0,0
6/21/25,12.52,6.009254744,4376.90918,5.21,4370.899902,7.53,897,49.1,994,0,0,0
6/22/25,12.67,6.126239177,4377.026133,5.21,4370.899902,8.12,934,53.3,1030,0,0,0
6/23/25,13.46,6.056239226,4376.956083,5.21,4370.899902,7.21,909,52.5,1010,0,0,0
6/24/25,12.87,5.947972213,4376.847933,5.21,4370.899902,5.11,874,49,968,0,0,0
6/25/25,12.56,5.940051951,4376.839998,5.21,4370.899902,4.17,885,44,968,0,0,0
6/26/25,12.23,5.945008598,4376.84498,5.21,4370.899902,5.61,891,42.9,970,0,0,0
6/27/25,12.56,5.773518213,4376.673405,5.21,4370.899902,6.83,810,42.7,905,0,0,0
6/28/25,12.39,5.634748669,4376.534683,5.21,4370.899902,7.22,751,44.3,862,0,0,0
6/29/25,12.65,5.554575488,4376.454377,5.21,4370.899902,8.20,733,41.7,839,0,0,0
6/30/25,13.30,5.551681135,4376.451557,5.21,4370.899902,6.68,743,39.9,838,0,0,0
7/1/25,12.64,5.419844028,4376.319739,5.21,4370.899902,4.87,681,51.9,799,0.24,0,0
7/2/25,12.45,5.22159443,4376.121521,5.21,4370.899902,4.32,585,55.2,727,0,0,0
7/3/25,12.32,4.929584044,4375.829498,5.21,4370.899902,4.74,515,41.7,646,0,0,0
7/4/25,11.60,4.763864766,4375.66382,5.21,4370.899902,6.56,460,41.1,591,0,0,0
7/5/25,12.25,4.689462659,4375.589446,5.21,4370.899902,6.75,441,42.2,572,0,0,0
7/6/25,12.07,4.670121281,4375.570061,5.21,4370.899902,7.15,442,41.2,567,0,0,0
7/7/25,13.19,4.721958422,4375.621844,5.21,4370.899902,6.61,461,38.9,581,0,0,0
7/8/25,12.55,4.483292863,4375.383227,5.21,4370.899902,4.53,392,35.4,490,0,0,0
7/9/25,12.22,4.41534029,4375.315268,5.21,4370.899902,5.06,391,31.4,471,0,0,0
7/10/25,12.59,4.435961796,4375.335942,5.21,4370.899902,4.39,391,38.9,477,0,0,0
7/11/25,12.38,4.462807584,4375.362752,5.21,4370.899902,4.42,396,37.4,489,0,0,0
7/12/25,12.04,4.445251246,4375.345209,5.21,4370.899902,6.32,395,36.3,483,0,0,0
7/13/25,12.46,4.424298035,4375.32426,5.21,4370.899902,7.42,394,33.9,473,0,0,0
7/14/25,12.97,4.44714029,4375.347137,5.21,4370.899902,5.04,406,33.4,487,0,0,0
7/15/25,12.11,4.386343166,4375.286234,5.21,4370.899902,4.66,397,31.8,455,0,0,0
7/16/25,12.19,4.355979253,4375.255831,5.21,4370.899902,5.76,391,29.3,442,0,0,0
7/17/25,12.29,4.350017386,4375.249864,5.21,4370.899902,6.96,396,28.8,445,0,0,0
7/18/25,12.69,4.336880444,4375.236754,5.21,4370.899902,5.26,389,29.5,439,0,0,0
7/19/25,12.07,4.355095344,4375.254974,5.21,4370.899902,6.46,394,30,449,0,0,0
7/20/25,12.51,4.339584075,4375.239466,5.21,4370.899902,7.41,394,29.4,445,0,0,0
7/21/25,13.20,4.390623902,4375.290542,5.21,4370.899902,5.83,415,28.4,472,0,0,0
7/22/25,12.26,4.400034662,4375.299937,5.21,4370.899902,5.33,413,28.5,476,0,0,0
7/23/25,11.64,4.368457504,4375.268396,5.21,4370.899902,8.13,403,31.2,463,0,0,0
7/24/25,13.26,4.36558061,4375.265462,5.21,4370.899902,6.84,402,30.4,463,0,0,0
7/25/25,12.06,4.370415964,4375.270298,5.21,4370.899902,7.89,406,29.5,469,0,0,0
7/26/25,12.31,4.397175005,4375.297116,5.21,4370.899902,8.38,412,30.3,483,0,0,0
7/27/25,14.32,4.606204494,4375.506119,5.21,4370.899902,8.97,517,45.3,586,0.57,0,0
7/28/25,31.46,4.992928918,4375.892857,5.21,4370.899902,9.58,478,93.2,667,0,0,0
7/29/25,15.59,4.513622172,4375.413536,5.21,4370.899902,11.86,425,45.5,528,0.02,0,0
7/30/25,13.25,4.423518137,4375.323483,5.21,4370.899902,6.76,409,40.1,499,0,0,0
7/31/25,12.09,4.355788605,4375.255646,5.21,4370.899902,5.41,401,33.8,472,0,0,0
8/1/25,12.62,4.300104027,4375.199964,5.21,4370.899902,7.06,388,31.4,444,0,0,0
8/2/25,12.19,4.154973975,4375.054906,5.21,4370.899902,7.34,349,28.8,382,0,0,0
8/3/25,12.55,4.12254766,4375.022451,5.21,4370.899902,7.87,336,32.8,371,0,0,0
8/4/25,12.97,4.108682846,4375.008581,5.21,4370.899902,7.31,336,31.8,371,0,0,0
8/5/25,13.00,4.044610089,4374.944522,5.21,4370.899902,4.49,312,33.4,340,0,0,0
8/6/25,12.29,4.010190741,4374.910029,5.21,4370.899902,5.93,306,33.5,331,0,0,0
8/7/25,12.42,3.993344954,4374.893246,5.21,4370.899902,6.54,306,31.4,326,0,0,0
8/8/25,12.53,4.002513051,4374.902417,5.21,4370.899902,7.40,309,32.6,331,0,0,0
8/9/25,12.30,3.988492249,4374.888415,5.21,4370.899902,8.22,305,30.7,328,0,0,0
